thematic,mkey,osmtype,osm_id,lat,lon,place,abandoned:place,name,other_tags
Localities,place=village,n,6130022369,0.0520661,29.3540346,village,,Kinyatsi,"""name""=>""Kinyatsi"", ""fixme""=>""Please verify spelling and placement"", ""place""=>""village"""
Localities,place=village,n,6289597165,-4.2978837,25.5939495,village,,Mabilatoko,"""name""=>""Mabilatoko"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""source:date""=>""2018-12"", ""is_in:health_level6""=>""Tunda"", ""is_in:health_level8""=>""Otanga"""
Localities,place=village,n,5865472639,-3.818524,18.0866396,village,,Baba,"""name""=>""Baba"", ""place""=>""village"""
Localities,place=village,n,1157935368,1.7363611,30.5914444,village,,Tchoro,"""name""=>""Tchoro"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/08/22"", ""is_in:groupement""=>""Gobi"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Walendu-Tatsi"""
Localities,place=village,n,1161450790,-4.45676,19.65027,village,,Lako Munkeni/Mbulu,"""name""=>""Lako Munkeni/Mbulu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/11/13"", ""is_in:groupement""=>""Ntor"", ""is_in:territoire""=>""Idiofa"", ""is_in:collectivité""=>""Kapia"""
Localities,place=hamlet,n,6820659441,-6.0230258,28.2304618,hamlet,,,"""place""=>""hamlet"""
Localities,place=hamlet,n,3048320632,-1.1070991,21.1701086,hamlet,,Ilaka,"""name""=>""Ilaka"", ""place""=>""hamlet"", ""source""=>""SYGIAP project (UCL and UGent)"", ""alt_name""=>""Ilaka"""
Localities,place=town,n,5871180236,-3.9219068,17.662282,town,,Manzasay,"""name""=>""Manzasay"", ""place""=>""town"""
Localities,place=village,n,1160972731,-2.3682611,28.4971111,village,,Chaminunu,"""name""=>""Chaminunu"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Caminunu"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/11"", ""is_in:groupement""=>""Kalonge"", ""is_in:territoire""=>""Kalehe"", ""is_in:collectivité""=>""Buhavu"""
Localities,place=village,n,4861408374,-6.0472082,26.1758121,village,,,"""place""=>""village"""
Localities,place=hamlet,n,5744508587,2.5703361,20.4604398,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,1157933006,1.6688891,30.6097222,village,,Ndoki,"""name""=>""Ndoki"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Djugu"", ""is_in:collectivité""=>""Yawende-Loolo"""
Localities,place=hamlet,n,5637788014,-4.7879396,28.9617041,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,5000142358,-6.7212771,21.3061474,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4618119594,-5.2396288,27.5919702,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4087687734,-7.76105,27.5689235,village,,Kapango,"""name""=>""Kapango"", ""place""=>""village"""
Localities,place=village,n,1168656553,-4.9565833,12.7596944,village,,Lupandji,"""name""=>""Lupandji"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Tshela"""
Localities,place=village,n,1037029956,2.8447672,24.6872334,village,,Mokangulu,"""name""=>""Mokangulu"", ""fixme""=>""yes"", ""place""=>""village"""
Localities,place=village,n,4516792610,4.983333,19.233333,village,,Ngatungu II,"""name""=>""Ngatungu II"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4486884567,-5.5600202,27.7613841,village,,Koswe,"""name""=>""Koswe"", ""place""=>""village"""
Localities,place=village,n,1156248958,-8.482599,28.884677,village,,Bac Luvua,"""name""=>""Bac Luvua"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/12/06"", ""is_in:territoire""=>""Pweto"", ""is_in:collectivité""=>""Pweto"""
Localities,place=village,n,1156546862,-1.2447223,28.1335835,village,,Busao,"""name""=>""Busao"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Banakabutwa"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/07/21"", ""is_in:groupement""=>""Banabangi"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Wanianga"""
Localities,place=village,n,4617245507,-5.1829117,28.502204,village,,,"""place""=>""village"""
Localities,place=village,n,4175725859,-5.844914,29.2573304,village,,Kahengele,"""name""=>""Kahengele"", ""place""=>""village"""
Localities,place=village,n,1160974058,-2.6737541,28.3041628,village,,Nyombe,"""name""=>""Nyombe"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Nyalubemba"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/12/12"", ""is_in:groupement""=>""Bamunguba-Sud"", ""is_in:territoire""=>""Shabunda"", ""is_in:collectivité""=>""Bakisi"""
Localities,place=village,n,1157935592,1.481389,30.0258331,village,,Badya,"""name""=>""Badya"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2007/05/17"", ""is_in:territoire""=>""Irumu"", ""is_in:collectivité""=>""Mobala"""
Localities,place=village,n,4984675772,-6.3,22.45,village,,Mwambi,"""name""=>""Mwambi"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,5740758436,-5.463063,19.1166801,village,,Kasandji,"""name""=>""Kasandji"", ""place""=>""village"""
Localities,place=village,n,1157427974,-5.799569,28.5885816,village,,Nkankulubiongo,"""name""=>""Nkankulubiongo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/03"", ""is_in:territoire""=>""Nyunzu"""
Localities,place=village,n,633119876,-5.762167,14.7811111,village,,Matenta,"""name""=>""Matenta"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Luvaka"", ""is_in:territoire""=>""Mbanza-Ngungu"", ""is_in:collectivité""=>""Gombe-Sud"""
Localities,place=hamlet,n,6700667425,-6.082491,29.1449502,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,616243116,-3.9305122,17.2620411,village,,Kimbie,"""name""=>""Kimbie"", ""place""=>""village"""
Localities,place=village,n,2486103099,3.799576,22.610841,village,,Ambalo,"""name""=>""Ambalo"", ""note""=>""Ambalo"", ""place""=>""village"", ""source""=>""GNS"""
Localities,place=village,n,1074178279,0.2310556,29.122,village,,Mbata,"""name""=>""Mbata"", ""pcode""=>""61230106"", ""place""=>""village"", ""source""=>""www.rgc.cd;survey"", ""alt_name""=>""Musenge"", ""is_in:groupement""=>""Mwenye"", ""is_in:territoire""=>""Lubero"", ""is_in:collectivité""=>""Baswagha"""
Localities,place=village,n,1159370923,-2.0726278,29.0655889,village,,Kashiraboba,"""name""=>""Kashiraboba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/08"", ""is_in:groupement""=>""Bugarula"", ""is_in:territoire""=>""Idjwi"", ""is_in:collectivité""=>""Rubenga"""
Localities,place=village,n,4282979255,-6.30122,16.9514441,village,,Kishiama,"""name""=>""Kishiama"", ""place""=>""village"""
Localities,place=village,n,1161068384,-4.33332,17.97061,village,,Mokamo Mungie,"""name""=>""Mokamo Mungie"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Mokamo"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kingoma Mungie"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Mokamo"""
Localities,place=village,n,7070824086,-5.7530578,23.4689931,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4976199700,-7.6370565,21.9628922,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4857858399,-5.2341922,26.1987984,village,,,"""place""=>""village"""
Localities,place=village,n,1156654897,-4.3257974,27.1306474,village,,Kapuyumbu,"""name""=>""Kapuyumbu"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/01"", ""is_in:territoire""=>""Kabambare"", ""is_in:collectivité""=>""Wamaza"""
Localities,place=village,n,5559947464,-4.6788269,25.827029,village,,Kekonda,"""name""=>""Kekonda"", ""place""=>""village"", ""is_in:health_level6""=>""Kibombo"", ""is_in:health_level8""=>""Likeri Référence"""
Localities,place=village,n,1161083550,-4.34809,17.85938,village,,Camp Beach Bumba,"""name""=>""Camp Beach Bumba"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/05/13"", ""is_in:groupement""=>""Kingoma Sala"", ""is_in:territoire""=>""Masi-Manimba"", ""is_in:collectivité""=>""Kitoy"""
Localities,place=hamlet,n,4857858594,-5.4563543,28.7697003,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4995231688,-5.3629703,22.3591964,village,,,"""place""=>""village"""
Localities,place=village,n,3723386528,3.5926626,20.7629461,village,,,"""place""=>""village"""
Localities,place=village,n,1160970408,-3.4019399,29.12936,village,,Mulongwe1,"""name""=>""Mulongwe1"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2006/12/10"", ""is_in:groupement""=>""Kabindula"", ""is_in:territoire""=>""Uvira"", ""is_in:collectivité""=>""Bavira"""
Localities,place=village,n,4966368620,-6.1278354,20.1455077,village,,Kinzunga,"""name""=>""Kinzunga"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4857858675,-5.8858716,26.7509557,village,,Kalimbu II,"""name""=>""Kalimbu II"", ""place""=>""village"""
Localities,place=village,n,1160972158,-2.8474472,28.6864,village,,Bwishasha,"""name""=>""Bwishasha"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/11/26"", ""is_in:groupement""=>""Birhala"", ""is_in:territoire""=>""Mwenga"", ""is_in:collectivité""=>""Burhinyi"""
Localities,place=village,n,6289542481,-4.3656166,25.153445,village,,Lokenye,"""name""=>""Lokenye"", ""place""=>""village"", ""source""=>""MSFsurvey"", ""source:date""=>""2018-08"", ""is_in:health_level6""=>""Tunda"", ""is_in:health_level8""=>""Wenga"""
Localities,place=neighbourhood,n,6289437936,-4.2423235,25.1821875,neighbourhood,,Dikongo,"""name""=>""Dikongo"", ""place""=>""neighbourhood"", ""source""=>""MSFsurvey"", ""alt_name""=>""Dikungu"", ""source:date""=>""2018-08"", ""is_in:health_level6""=>""Tunda"", ""is_in:health_level8""=>""Wenga"""
Localities,place=hamlet,n,5742823107,0.9192815,22.0754311,hamlet,,Yalimu,"""name""=>""Yalimu"", ""place""=>""hamlet"", ""source""=>""JOG ca. 1966"""
Localities,place=hamlet,n,5932877700,1.4189272,30.2514138,hamlet,,Dodoi,"""name""=>""Dodoi"", ""place""=>""hamlet"", ""source""=>""RGC"""
Localities,place=village,n,642406101,-7.3344103,18.6335967,village,,Bwana-Mutombo,"""name""=>""Bwana-Mutombo"", ""place""=>""village"", ""alt_name""=>""Mwana-Mutombo"", ""is_in:territoire""=>""Kahemba"", ""is_in:collectivité""=>""Mwendjila"""
Localities,place=village,n,1160971041,-2.4037222,28.8214722,village,,Bukunda,"""name""=>""Bukunda"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2010/04/21"", ""is_in:territoire""=>""Kabare"""
Localities,place=hamlet,n,4579402246,-6.0964986,24.1086488,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=village,n,4634898807,-5.8978128,29.1225547,village,,,"""place""=>""village"""
Localities,place=village,n,1157406270,-3.0484645,27.1961206,village,,Bitobolo,"""name""=>""Bitobolo"", ""place""=>""village"", ""source""=>""GPS"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2009/03/01"", ""is_in:groupement""=>""Baygala"", ""is_in:territoire""=>""Shabunda"", ""is_in:collectivité""=>""Bakisi"""
Localities,place=hamlet,n,4857858676,-5.3623627,26.801128,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,3339087642,-8.0653019,17.7097329,village,,Kahungila,"""name""=>""Kahungila"", ""place""=>""village"""
Localities,place=hamlet,n,4486884621,-5.6406082,27.8089386,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,2081473037,-0.9839568,28.7019817,village,,Pinga,"""name""=>""Pinga"", ""pcode""=>""61220148"", ""place""=>""village"""
Localities,place=village,n,2066651037,-1.2120907,28.936368,village,,Kirumbu,"""name""=>""Kirumbu"", ""place""=>""village"", ""source""=>""Army Topo Map"""
Localities,place=town,n,1158678260,-2.5253994,17.4379664,town,,Gumba-Gumba,"""name""=>""Gumba-Gumba"", ""fixme""=>""yes"", ""place""=>""town"""
Localities,place=village,n,1156546718,-1.3261137,27.9397047,village,,Boboro,"""name""=>""Boboro"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Bololo"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/05/16"", ""is_in:territoire""=>""Walikale"", ""is_in:collectivité""=>""Wanianga"""
Localities,place=village,n,1023831286,-2.0675301,29.0601415,village,,Bulega,"""name""=>""Bulega"", ""place""=>""village"", ""source""=>""Dana Thompson"", ""is_in:sector""=>""Rubenga"", ""is_in:country""=>""Democratic Republic of the Congo"", ""is_in:province""=>""Sud Kivu"", ""is_in:territory""=>""Idjwi"""
Localities,place=village,n,4857858682,-5.3329004,26.6919087,village,,,"""place""=>""village"""
Localities,place=village,n,3683866769,-4.8886242,21.968056,village,,Budumba,"""name""=>""Budumba"", ""place""=>""village"""
Localities,place=hamlet,n,4663090348,-5.9690929,23.6073953,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=hamlet,n,4577844271,-6.3154371,23.618247,hamlet,,,"""place""=>""hamlet"", ""source""=>""Bing"""
Localities,place=village,n,4857858968,-5.5476076,26.8194184,village,,,"""place""=>""village"""
Localities,place=village,n,1732872889,0.3964578,23.4270823,village,,Ikela II,"""name""=>""Ikela II"", ""place""=>""village"", ""alt_name""=>""Ikela"", ""rgc:pcode""=>""50260023"", ""is_in:territoire""=>""Yahuma"", ""is_in:collectivité""=>""Bolinga"""
Localities,place=village,n,1731963712,0.5293014,21.0298583,village,,Lifengo,"""name""=>""Lifengo"", ""place""=>""village"", ""rgc:pcode""=>""40720076"", ""is_in:territoire""=>""Befale"", ""is_in:collectivité""=>""Lomako"""
Localities,place=village,n,5071047581,-5.1677893,22.3314856,village,,Tshiniama,"""name""=>""Tshiniama"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4857858816,-5.2457578,26.1007896,village,,,"""place""=>""village"""
Localities,place=village,n,1726377768,0.6248818,18.3840591,village,,Lulonga,"""name""=>""Lulonga"", ""place""=>""village"", ""rgc:pcode""=>""40220178"", ""is_in:territoire""=>""Bolomba"", ""is_in:collectivité""=>""Mampoko"""
Localities,place=village,n,1157841423,4.3426033,27.7671444,village,,Diagba,"""name""=>""Diagba"", ""place""=>""village"", ""source""=>""GPS"", ""alt_name""=>""Diagbe"", ""source_ref""=>""www.rgc.cd"", ""attribution""=>""«Ces données géographiques proviennent du Référentiel Géographique Commun (www.rgc.cd).»"", ""source:date""=>""2008/06/13"", ""is_in:territoire""=>""Dungu"", ""is_in:collectivité""=>""Malingindu"""
Localities,place=village,n,4966369625,-7.016667,21.233333,village,,Tshisuaka,"""name""=>""Tshisuaka"", ""place""=>""village"", ""source""=>""RGC"""
Localities,place=village,n,4648750579,-5.081514,28.4539954,village,,,"""place""=>""village"""
Localities,place=hamlet,n,4870215660,-6.0576883,28.9393016,hamlet,,,"""place""=>""hamlet"""
Localities,place=village,n,4477001567,-5.8499999,27.0333331,village,,Kibula,"""name""=>""Kibula"", ""place""=>""village"""
Localities,place=village,n,4477001588,-5.7917285,26.4564033,village,,Kilai,"""name""=>""Kilai"", ""place""=>""village"""
Localities,place=village,n,4645280340,-5.1040612,27.2491058,village,,,"""place""=>""village"""
Localities,place=village,n,5689668519,2.36015,18.8499617,village,,Ebuku,"""name""=>""Ebuku"", ""place""=>""village"""
